http://purl.obolibrary.org/obo/CHEMONTID_0002501	alkenes	http://purl.obolibrary.org/obo/CHEBI_32878	alkene	0.8366	=
http://purl.obolibrary.org/obo/CHEMONTID_0000267	organohalogen compounds	http://purl.obolibrary.org/obo/CHEBI_36684	organohalogen compound	0.8366	=
http://purl.obolibrary.org/obo/CHEMONTID_0000089	pyridines and derivatives	http://purl.obolibrary.org/obo/CHEBI_26421	pyridines	0.8366	=
http://purl.obolibrary.org/obo/CHEMONTID_0000286	primary alcohols	http://purl.obolibrary.org/obo/CHEBI_15734	primary alcohol	0.8366	=
http://purl.obolibrary.org/obo/CHEMONTID_0000075	pyrimidines and pyrimidine derivatives	http://purl.obolibrary.org/obo/CHEBI_39447	pyrimidines	0.8366	=
http://purl.obolibrary.org/obo/CHEMONTID_0000063	nitrate esters	http://purl.obolibrary.org/obo/CHEBI_51080	nitrate ester	0.8366	=
http://purl.obolibrary.org/obo/CHEMONTID_0000132	enols	http://purl.obolibrary.org/obo/CHEBI_33823	enol	0.8366	=
http://purl.obolibrary.org/obo/CHEMONTID_0000323	organooxygen compounds	http://purl.obolibrary.org/obo/CHEBI_36963	organooxygen compound	0.8366	=
http://purl.obolibrary.org/obo/CHEMONTID_0000118	ketones	http://purl.obolibrary.org/obo/CHEBI_17087	ketone	0.8366	=
http://purl.obolibrary.org/obo/CHEMONTID_0000278	organonitrogen compounds	http://purl.obolibrary.org/obo/CHEBI_35352	organonitrogen compound	0.8366	=
http://purl.obolibrary.org/obo/CHEMONTID_0000050	lactones	http://purl.obolibrary.org/obo/CHEBI_25000	lactone	0.8272	=
http://purl.obolibrary.org/obo/CHEMONTID_0000124	aldehydes	http://purl.obolibrary.org/obo/CHEBI_17478	aldehyde	0.8272	=
http://purl.obolibrary.org/obo/CHEMONTID_0000254	ethers	http://purl.obolibrary.org/obo/CHEBI_25698	ether	0.8272	=
http://purl.obolibrary.org/obo/CHEMONTID_0000000	organic compounds	http://purl.obolibrary.org/obo/CHEBI_72695	organic molecule	0.8272	=
http://purl.obolibrary.org/obo/CHEMONTID_0000159	epoxides	http://purl.obolibrary.org/obo/CHEBI_32955	epoxide	0.8197	=
http://purl.obolibrary.org/obo/CHEMONTID_0003672	alpha beta unsaturated ketones	http://purl.obolibrary.org/obo/CHEBI_51721	alpha beta unsaturated ketone	0.7943	=
http://purl.obolibrary.org/obo/CHEMONTID_0000861	phospholes	http://purl.obolibrary.org/obo/CHEBI_25710	organophosphorus compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002488	oligophosphenes	http://purl.obolibrary.org/obo/CHEBI_25710	organophosphorus compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002489	diphosphenes	http://purl.obolibrary.org/obo/CHEBI_25710	organophosphorus compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000400	organophosphorus compounds	http://purl.obolibrary.org/obo/CHEBI_25710	organophosphorus compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003938	phosphine sulfides	http://purl.obolibrary.org/obo/CHEBI_25710	organophosphorus compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003939	phosphine imides	http://purl.obolibrary.org/obo/CHEBI_25710	organophosphorus compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002434	alpha hydrogen aldehydes	http://purl.obolibrary.org/obo/CHEBI_17478	aldehyde	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003685	alpha acyloxy aldehydes	http://purl.obolibrary.org/obo/CHEBI_17478	aldehyde	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000498	boronic acid derivatives	http://purl.obolibrary.org/obo/CHEBI_38269	boronic acids	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002870	imidoyl halides	http://purl.obolibrary.org/obo/CHEBI_37579	acyl halide	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001206	organic phosphoric acid halides	http://purl.obolibrary.org/obo/CHEBI_37579	acyl halide	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002865	acyl halides	http://purl.obolibrary.org/obo/CHEBI_37579	acyl halide	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003164	carboperoxoic acids	http://purl.obolibrary.org/obo/CHEBI_52094	peroxy acid	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001080	tetrazolines	http://purl.obolibrary.org/obo/CHEBI_35689	tetrazoles	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000306	phenyltetrazoles and derivatives	http://purl.obolibrary.org/obo/CHEBI_35689	tetrazoles	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001240	carboxylic acid anhydrides	http://purl.obolibrary.org/obo/CHEBI_35873	carboxylic anhydride	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002439	internal alkynes	http://purl.obolibrary.org/obo/CHEBI_73474	acetylenic compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0004706	s-triazinyl-2-sulfonylureas	http://purl.obolibrary.org/obo/CHEBI_26588	triazines	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001920	triazinones	http://purl.obolibrary.org/obo/CHEBI_26588	triazines	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002449	amines	http://purl.obolibrary.org/obo/CHEBI_32952	amine	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000187	phenylpropylamines	http://purl.obolibrary.org/obo/CHEBI_32952	amine	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0004384	2,4-diaminoquinazolines	http://purl.obolibrary.org/obo/CHEBI_32952	amine	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002594	2' o methylated flavonoids	http://purl.obolibrary.org/obo/CHEBI_25698	ether	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001167	dialkyl ethers	http://purl.obolibrary.org/obo/CHEBI_25698	ether	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003903	haloalkenes	http://purl.obolibrary.org/obo/CHEBI_36684	organohalogen compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003001	alpha halocarboxylic acid derivatives	http://purl.obolibrary.org/obo/CHEBI_36684	organohalogen compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001519	acyl astatides	http://purl.obolibrary.org/obo/CHEBI_36684	organohalogen compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001548	alpha halocarboxylic acids and derivatives	http://purl.obolibrary.org/obo/CHEBI_36684	organohalogen compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001811	acridones	http://purl.obolibrary.org/obo/CHEBI_22213	acridines	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003501	3-prenylated flavones	http://purl.obolibrary.org/obo/CHEBI_24043	flavones	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003502	3'-prenylated flavones	http://purl.obolibrary.org/obo/CHEBI_24043	flavones	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003503	6-prenylated flavones	http://purl.obolibrary.org/obo/CHEBI_24043	flavones	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003504	8-prenylated flavones	http://purl.obolibrary.org/obo/CHEBI_24043	flavones	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003465	p dioxolo 2 3 g coumarins	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003466	p dioxolo 2 3 h coumarins	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0004140	oxacyclic compounds	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002941	1,3-dioxepines	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002942	1,4-dioxepines	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002943	dioxepanes	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002945	1,3-dioxepanes	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002946	1,4-dioxepanes	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002937	cycloheptapyrans	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002109	dioxiranes	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002939	dioxepines	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001386	para dioxins	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000193	dioxoles	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001384	dioxins	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001796	oxocins	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001910	benzoxepines	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003536	dinaphthofurans	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003537	dinaphtho 2 1 b 2' 3' d furans	http://purl.obolibrary.org/obo/CHEBI_38104	oxacycle	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003698	tyrosols	http://purl.obolibrary.org/obo/CHEBI_33853	phenols	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003083	2-polyprenyl-6-methoxyphenols	http://purl.obolibrary.org/obo/CHEBI_33853	phenols	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000190	methoxyphenols	http://purl.obolibrary.org/obo/CHEBI_33853	phenols	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002221	polyprenylphenols	http://purl.obolibrary.org/obo/CHEBI_33853	phenols	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001938	peptoids	http://purl.obolibrary.org/obo/CHEBI_16670	peptide	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001902	alpha beta sulfonopeptides	http://purl.obolibrary.org/obo/CHEBI_16670	peptide	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000348	peptides	http://purl.obolibrary.org/obo/CHEBI_16670	peptide	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0004022	(5l glutamyl) alpha peptides	http://purl.obolibrary.org/obo/CHEBI_16670	peptide	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001901	beta sulfonopeptides	http://purl.obolibrary.org/obo/CHEBI_16670	peptide	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002010	hybrid peptides	http://purl.obolibrary.org/obo/CHEBI_16670	peptide	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001939	peptoid peptide hybrids	http://purl.obolibrary.org/obo/CHEBI_16670	peptide	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001942	azapeptides	http://purl.obolibrary.org/obo/CHEBI_16670	peptide	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001966	pyridoxamines	http://purl.obolibrary.org/obo/CHEBI_26421	pyridines	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001948	pyridoxines	http://purl.obolibrary.org/obo/CHEBI_26421	pyridines	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000184	pheniramines	http://purl.obolibrary.org/obo/CHEBI_26421	pyridines	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002458	secondary alkylarylamines	http://purl.obolibrary.org/obo/CHEBI_32863	secondary amine	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002451	secondary amines	http://purl.obolibrary.org/obo/CHEBI_32863	secondary amine	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002455	diarylamines	http://purl.obolibrary.org/obo/CHEBI_32863	secondary amine	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000418	phenylacetic acids	http://purl.obolibrary.org/obo/CHEBI_33575	carboxylic acid	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002418	thiazolecarboxylic acids	http://purl.obolibrary.org/obo/CHEBI_33575	carboxylic acid	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0004697	4-halophenylacetic acids	http://purl.obolibrary.org/obo/CHEBI_33575	carboxylic acid	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003414	2-benzothiopyrans	http://purl.obolibrary.org/obo/CHEBI_38106	organosulfur heterocyclic compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002091	dihydrothiophenes	http://purl.obolibrary.org/obo/CHEBI_38106	organosulfur heterocyclic compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002338	cycloheptathiophenes	http://purl.obolibrary.org/obo/CHEBI_38106	organosulfur heterocyclic compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002675	thiirenes	http://purl.obolibrary.org/obo/CHEBI_38106	organosulfur heterocyclic compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002055	dithiins	http://purl.obolibrary.org/obo/CHEBI_38106	organosulfur heterocyclic compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000360	thietes	http://purl.obolibrary.org/obo/CHEBI_38106	organosulfur heterocyclic compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002050	tetrathianes	http://purl.obolibrary.org/obo/CHEBI_38106	organosulfur heterocyclic compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003682	thioflavones	http://purl.obolibrary.org/obo/CHEBI_38106	organosulfur heterocyclic compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003683	thioflavans	http://purl.obolibrary.org/obo/CHEBI_38106	organosulfur heterocyclic compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001253	quinolines and derivatives	http://purl.obolibrary.org/obo/CHEBI_26513	quinolines	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001715	hydroquinolines	http://purl.obolibrary.org/obo/CHEBI_26513	quinolines	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002348	phenylquinolines	http://purl.obolibrary.org/obo/CHEBI_26513	quinolines	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001716	hydroquinolones	http://purl.obolibrary.org/obo/CHEBI_26513	quinolines	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003910	2-aroylquinolines	http://purl.obolibrary.org/obo/CHEBI_26513	quinolines	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001221	precorrins	http://purl.obolibrary.org/obo/CHEBI_18379	nitrile	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001220	benzyl cyanides	http://purl.obolibrary.org/obo/CHEBI_18379	nitrile	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002308	phenylpyrimidines	http://purl.obolibrary.org/obo/CHEBI_39447	pyrimidines	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002202	hydropyrimidines	http://purl.obolibrary.org/obo/CHEBI_39447	pyrimidines	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000411	oximes	http://purl.obolibrary.org/obo/CHEBI_25750	oxime	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000330	phenylbenzimidazoles	http://purl.obolibrary.org/obo/CHEBI_22715	benzimidazoles	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001022	acyl chlorides	http://purl.obolibrary.org/obo/CHEBI_36687	acyl chloride	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002438	terminal alkynes	http://purl.obolibrary.org/obo/CHEBI_73477	terminal acetylenic compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002965	n formyl alpha amino acids and derivatives	http://purl.obolibrary.org/obo/CHEBI_24079	formamides	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000186	phenethylamines	http://purl.obolibrary.org/obo/CHEBI_32877	primary amine	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002243	phenylacetylindoles	http://purl.obolibrary.org/obo/CHEBI_24828	indoles	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001146	indolines	http://purl.obolibrary.org/obo/CHEBI_24828	indoles	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002280	indole-3-glycerol-3-phosphates	http://purl.obolibrary.org/obo/CHEBI_24828	indoles	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000211	indoles and derivatives	http://purl.obolibrary.org/obo/CHEBI_24828	indoles	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003664	1,2-dihalobenzenes	http://purl.obolibrary.org/obo/CHEBI_50887	haloarene	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003665	1,3-dihalobenzenes	http://purl.obolibrary.org/obo/CHEBI_50887	haloarene	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003666	1,4-dihalobenzenes	http://purl.obolibrary.org/obo/CHEBI_50887	haloarene	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002866	aryl halides	http://purl.obolibrary.org/obo/CHEBI_50887	haloarene	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001093	carboxylic acid derivatives	http://purl.obolibrary.org/obo/CHEBI_36963	organooxygen compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000364	organic carbonic acids and derivatives	http://purl.obolibrary.org/obo/CHEBI_36963	organooxygen compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002334	phenylpyrroles	http://purl.obolibrary.org/obo/CHEBI_26455	pyrroles	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002554	pyrrole carboxylic acids and derivatives	http://purl.obolibrary.org/obo/CHEBI_26455	pyrroles	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002809	n methylpyrroles	http://purl.obolibrary.org/obo/CHEBI_26455	pyrroles	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002257	substituted pyrroles	http://purl.obolibrary.org/obo/CHEBI_26455	pyrroles	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002457	triarylamines	http://purl.obolibrary.org/obo/CHEBI_32876	tertiary amine	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000367	dihydropyridines	http://purl.obolibrary.org/obo/CHEBI_50075	dihydropyridine	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001562	dihydropyridinecarboxylic acids and derivatives	http://purl.obolibrary.org/obo/CHEBI_50075	dihydropyridine	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002224	hydropyridines	http://purl.obolibrary.org/obo/CHEBI_50075	dihydropyridine	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001661	secondary alcohols	http://purl.obolibrary.org/obo/CHEBI_35681	secondary alcohol	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001645	depsides and depsidones	http://purl.obolibrary.org/obo/CHEBI_36587	carbonyl compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0000321	benzoyl derivatives	http://purl.obolibrary.org/obo/CHEBI_36587	carbonyl compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002278	shikimic acids and derivatves	http://purl.obolibrary.org/obo/CHEBI_36587	carbonyl compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003677	alpha acyloxy carbonyl compounds	http://purl.obolibrary.org/obo/CHEBI_36587	carbonyl compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001986	tricarboxylic acids and derivatives	http://purl.obolibrary.org/obo/CHEBI_36587	carbonyl compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002445	peroxycarboxylic acids and derivatives	http://purl.obolibrary.org/obo/CHEBI_36587	carbonyl compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003085	peroxybenzoic acids and derivatives	http://purl.obolibrary.org/obo/CHEBI_36587	carbonyl compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003131	alpha beta unsaturated carbonyl compounds	http://purl.obolibrary.org/obo/CHEBI_36587	carbonyl compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003132	hydrazinecarboxylic acids and derivatives	http://purl.obolibrary.org/obo/CHEBI_36587	carbonyl compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003538	gallic acids	http://purl.obolibrary.org/obo/CHEBI_36587	carbonyl compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003105	o sulfanylbenzoic acids and derivatives	http://purl.obolibrary.org/obo/CHEBI_36587	carbonyl compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003490	3,4-diphenylfurans	http://purl.obolibrary.org/obo/CHEBI_24129	furans	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003491	diphenylfurans	http://purl.obolibrary.org/obo/CHEBI_24129	furans	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001126	2,3-diphenylfurans	http://purl.obolibrary.org/obo/CHEBI_24129	furans	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003488	2,4-diphenylfurans	http://purl.obolibrary.org/obo/CHEBI_24129	furans	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003482	2,3,5-trisubstituted thiophenes	http://purl.obolibrary.org/obo/CHEBI_26961	thiophenes	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003340	2-amino-3-aroyl-4,5-alkylthiophenes	http://purl.obolibrary.org/obo/CHEBI_26961	thiophenes	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003481	2,5-disubstituted thiophenes	http://purl.obolibrary.org/obo/CHEBI_26961	thiophenes	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001936	aminothiophenes	http://purl.obolibrary.org/obo/CHEBI_26961	thiophenes	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002912	alpha hydroxy ketones	http://purl.obolibrary.org/obo/CHEBI_17087	ketone	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001679	cyclic allenes	http://purl.obolibrary.org/obo/CHEBI_37602	allenes	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001678	acyclic allenes	http://purl.obolibrary.org/obo/CHEBI_37602	allenes	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002836	pyrazolidinones	http://purl.obolibrary.org/obo/CHEBI_26410	pyrazoles	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002350	pyrazole carboxylic acids and derivatives	http://purl.obolibrary.org/obo/CHEBI_26410	pyrazoles	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003580	2'-prenylated isoflavones	http://purl.obolibrary.org/obo/CHEBI_38757	isoflavones	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003512	3'-prenylated isoflavones	http://purl.obolibrary.org/obo/CHEBI_38757	isoflavones	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003513	6-prenylated isoflavones	http://purl.obolibrary.org/obo/CHEBI_38757	isoflavones	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0003514	8-prenylated isoflavones	http://purl.obolibrary.org/obo/CHEBI_38757	isoflavones	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0001292	cyclic alcohols and derivatives	http://purl.obolibrary.org/obo/CHEBI_33822	organic hydroxy compound	0.7896	=
http://purl.obolibrary.org/obo/CHEMONTID_0002524	cyclopropanecarboxylic acids and derivatives	http://purl.obolibrary.org/obo/CHEBI_51454	cyclopropanes	0.7896	=
